bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,key_resp_8.keys,key_resp_8.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_12.keys,key_resp_12.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,button_4.numClicks,button_4.timesOn,button_4.timesOff,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
67de56006ee9e8080172cf63,1,[1362.3144000000955],[1362.3144000000955],0.013179572,-0.05354201,0,0,1,1354.6261,button,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,space,1.9623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,space,0.4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,58.61614498,2.6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,8.855024712,3.7693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,space,0.1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,1,[1378.6659000000955],[1378.6660000000002],,1,[1379.929100000143],[1379.9292000000478],0,[],[],"[""scam_button""]",9.909390445,2.3984,4.851729819,1.2979,0.848434926,2.7626,0,0,0,14,1,resources/images/legit7-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,2,"[1378.6659000000955,1393.8676000001433]","[1378.6660000000002,1393.8677999999525]",,1,[1379.929100000143],[1379.9292000000478],1,[1395.2795999999046],[1395.2795999999046],"[""legit_button""]",7.94892916,10.8409,6.993410214,1.6639,6.993410214,0.6944,0,1,1,3,1,resources/images/legit1.png,legit,1,0.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,3,"[1378.6659000000955,1393.8676000001433,1410.3859000000955]","[1378.6660000000002,1393.8677999999525,1410.386200000048]",,2,"[1379.929100000143,1411.3145]","[1379.9292000000478,1411.3146000001432]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",9.728171334,1.3338,4.934102142,1.9466,1.095551895,1.2109,0,2,2,8,1,resources/images/legit9-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,4,"[1378.6659000000955,1393.8676000001433,1410.3859000000955,1421.1580000000001]","[1378.6660000000002,1393.8677999999525,1410.386200000048,1421.1581000001433]",,3,"[1379.929100000143,1411.3145,1422.2742999999523]","[1379.9292000000478,1411.3146000001432,1422.2742999999523]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",9.958813839,1.624,4.901153213,1.2137,0.980230643,1.1066,0,3,3,2,1,resources/images/scam3.png,scam,1.2,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,5,"[1378.6659000000955,1393.8676000001433,1410.3859000000955,1421.1580000000001,1432.1487999999524]","[1378.6660000000002,1393.8677999999525,1410.386200000048,1421.1581000001433,1432.1489000000956]",,4,"[1379.929100000143,1411.3145,1422.2742999999523,1433.130100000143]","[1379.9292000000478,1411.3146000001432,1422.2742999999523,1433.130100000143]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",7.800658979,1.3924,3.830313015,2.3549,0.947281713,1.1374,0,4,4,1,1,resources/images/scam_2.png,scam,0.9,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,6,"[1378.6659000000955,1393.8676000001433,1410.3859000000955,1421.1580000000001,1432.1487999999524,1448.9804000000956]","[1378.6660000000002,1393.8677999999525,1410.386200000048,1421.1581000001433,1432.1489000000956,1448.9804000000956]",,5,"[1379.929100000143,1411.3145,1422.2742999999523,1433.130100000143,1450.0262000000478]","[1379.9292000000478,1411.3146000001432,1422.2742999999523,1433.130100000143,1450.0262999999522]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",9.233937397,1.2589,4.934102142,1.2831,0.914332784,1.1167,0,5,5,7,1,resources/images/scam5.jpg,scam,0.7,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,7,"[1378.6659000000955,1393.8676000001433,1410.3859000000955,1421.1580000000001,1432.1487999999524,1448.9804000000956,1461.1682000000478]","[1378.6660000000002,1393.8677999999525,1410.386200000048,1421.1581000001433,1432.1489000000956,1448.9804000000956,1461.1686000001432]",,6,"[1379.929100000143,1411.3145,1422.2742999999523,1433.130100000143,1450.0262000000478,1462.284100000143]","[1379.9292000000478,1411.3146000001432,1422.2742999999523,1433.130100000143,1450.0262999999522,1462.2842000000478]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",9.13509061,1.3734,4.044481054,1.2607,0.156507414,1.8407,0,6,6,19,1,resources/images/scam_11.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,8,"[1378.6659000000955,1393.8676000001433,1410.3859000000955,1421.1580000000001,1432.1487999999524,1448.9804000000956,1461.1682000000478,1474.3737000000478]","[1378.6660000000002,1393.8677999999525,1410.386200000048,1421.1581000001433,1432.1489000000956,1448.9804000000956,1461.1686000001432,1474.3737999999526]",,7,"[1379.929100000143,1411.3145,1422.2742999999523,1433.130100000143,1450.0262000000478,1462.284100000143,1475.4072000000476]","[1379.9292000000478,1411.3146000001432,1422.2742999999523,1433.130100000143,1450.0262999999522,1462.2842000000478,1475.4072000000476]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",7.042833608,1.178,2.891268534,1.2828,0.041186161,1.1185,0,7,7,9,1,resources/images/scam6.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,9,"[1378.6659000000955,1393.8676000001433,1410.3859000000955,1421.1580000000001,1432.1487999999524,1448.9804000000956,1461.1682000000478,1474.3737000000478,1495.9679000000956]","[1378.6660000000002,1393.8677999999525,1410.386200000048,1421.1581000001433,1432.1489000000956,1448.9804000000956,1461.1686000001432,1474.3737999999526,1495.9682000000478]",,8,"[1379.929100000143,1411.3145,1422.2742999999523,1433.130100000143,1450.0262000000478,1462.284100000143,1475.4072000000476,1497.183600000143]","[1379.9292000000478,1411.3146000001432,1422.2742999999523,1433.130100000143,1450.0262999999522,1462.2842000000478,1475.4072000000476,1497.1837000000478]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",7.026359143,12.3622,3.105436573,4.1335,0.008237232,1.2322,0,8,8,17,1,resources/images/scam10.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_20h06.33.597,SLSI_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,10,"[1378.6659000000955,1393.8676000001433,1410.3859000000955,1421.1580000000001,1432.1487999999524,1448.9804000000956,1461.1682000000478,1474.3737000000478,1495.9679000000956,1519.2124000000956]","[1378.6660000000002,1393.8677999999525,1410.386200000048,1421.1581000001433,1432.1489000000956,1448.9804000000956,1461.1686000001432,1474.3737999999526,1495.9682000000478,1519.2125]",,9,"[1379.929100000143,1411.3145,1422.2742999999523,1433.130100000143,1450.0262000000478,1462.284100000143,1475.4072000000476,1497.183600000143,1520.3636000001432]","[1379.9292000000478,1411.3146000001432,1422.2742999999523,1433.130100000143,1450.0262999999522,1462.2842000000478,1475.4072000000476,1497.1837000000478,1520.3637999999523]",1,[1395.2795999999046],[1395.2795999999046],"[""scam_button""]",8.047775947,1.547,3.23723229,1.3007,0.024711697,1.3293,0,9,9,6,1,resources/images/scam4.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
