bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
005876156,1,[25.253000000000043],[25.253000000000043],-0.092391304,-0.089130435,1,0,0,1.577,button,0,0,0,0,1,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,space,2.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,space,1.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,17.47826087,26.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,7.967391304,17.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,space,13.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,1,[99.03399999999999],[99.03399999999999],,1,[100.5],[100.5],0,[],[],"[""scam_button""]",7.956521739,3.153,7.217391304,7.921,4.043478261,6.17,0,0,0,16,1,resources/images/scam13.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,2,"[99.03399999999999,164.88299999999998]","[99.03399999999999,164.88299999999998]",,2,"[100.5,165.88299999999998]","[100.5,165.88299999999998]",0,[],[],"[""scam_button""]",5.043478261,1.654,2.902173913,2.456,2,2.087,0,1,1,8,1,resources/images/legit9-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,3,"[99.03399999999999,164.88299999999998,240.849]","[99.03399999999999,164.88299999999998,240.849]",,3,"[100.5,165.88299999999998,241.61499999999995]","[100.5,165.88299999999998,241.61499999999995]",0,[],[],"[""scam_button""]",5,1.671,2.043478261,2.238,1.956521739,1.305,0,2,2,1,1,resources/images/scam_2.png,scam,0.9,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,4,"[99.03399999999999,164.88299999999998,240.849,265.282]","[99.03399999999999,164.88299999999998,240.849,265.282]",,3,"[100.5,165.88299999999998,241.61499999999995]","[100.5,165.88299999999998,241.61499999999995]",1,[266.031],[266.031],"[""legit_button""]",6.956521739,2.137,6.967391304,5.439,6.065217391,2.087,0,3,3,3,1,resources/images/legit1.png,legit,1,0.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,5,"[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004]","[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004]",,4,"[100.5,165.88299999999998,241.61499999999995,313.165]","[100.5,165.88299999999998,241.61499999999995,313.165]",1,[266.031],[266.031],"[""scam_button""]",8.532608696,1.703,7.010869565,1.721,3.02173913,2.905,0,4,4,17,1,resources/images/scam10.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,6,"[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94700000000006]","[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94800000000004]",,4,"[100.5,165.88299999999998,241.61499999999995,313.165]","[100.5,165.88299999999998,241.61499999999995,313.165]",2,"[266.031,356.763]","[266.031,356.763]","[""legit_button""]",6.054347826,0.956,2.869565217,2.637,1.010869565,2.137,0,5,5,9,1,resources/images/scam6.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,7,"[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94700000000006,411.146]","[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94800000000004,411.147]",,5,"[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]","[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]",2,"[266.031,356.763]","[266.031,356.763]","[""scam_button""]",5.119565217,1.789,6.554347826,3.154,3.25,1.756,0,6,6,19,1,resources/images/scam_11.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,8,"[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94700000000006,411.146,453.046]","[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94800000000004,411.147,453.046]",,5,"[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]","[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]",3,"[266.031,356.763,454.89500000000004]","[266.031,356.763,454.89500000000004]","[""legit_button""]",7.054347826,1.887,7.054347826,2.005,2.913043478,3.555,0,7,7,14,1,resources/images/legit7-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,9,"[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94700000000006,411.146,453.046,512.579]","[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94800000000004,411.147,453.046,512.579]",,5,"[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]","[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]",4,"[266.031,356.763,454.89500000000004,513.827]","[266.031,356.763,454.89500000000004,513.827]","[""legit_button""]",6.52173913,2.688,2.043478261,3.637,2.065217391,3.971,0,8,8,21,1,resources/images/legit14-EDIT.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,10,"[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94700000000006,411.146,453.046,512.579,602.0440000000001]","[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94800000000004,411.147,453.046,512.579,602.0440000000001]",,5,"[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]","[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997]",5,"[266.031,356.763,454.89500000000004,513.827,602.9100000000001]","[266.031,356.763,454.89500000000004,513.827,602.9100000000001]","[""legit_button""]",6.097826087,1.571,4.065217391,2.505,1.097826087,2.154,0,9,9,12,1,resources/images/legit5-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,815593,001,2025-04-20_22h05.17.853,SLSINC,2022.2.5,MacIntel,58.82352941,,,,,,,,,,,11,"[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94700000000006,411.146,453.046,512.579,602.0440000000001,663.0930000000001]","[99.03399999999999,164.88299999999998,240.849,265.282,312.44800000000004,355.94800000000004,411.147,453.046,512.579,602.0440000000001,663.0930000000001]",,6,"[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997,666.693]","[100.5,165.88299999999998,241.61499999999995,313.165,412.04699999999997,666.693]",5,"[266.031,356.763,454.89500000000004,513.827,602.9100000000001]","[266.031,356.763,454.89500000000004,513.827,602.9100000000001]","[""scam_button""]",3.02173913,1.154,1.065217391,2.04,0.858695652,1.522,0,10,10,18,1,resources/images/legit10-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
