bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
705817291,1,[5.9036999999992545],[5.9036999999992545],0.322730035,-0.070073785,1,0,0,5.7467,button,0,0,0,0,1,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,space,6.8339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,space,5.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,120,3.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,,,8.989322917,4.4537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,,,,,space,8.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,1,[53.06680000000074],[53.06680000000074],,1,[54.55050000000001],[54.55060000000149],0,[],[],"[""scam_button""]",7.987282986,1.5875,1.103342014,3.2222,0.954730903,2.6894,0,0,0,17,1,resources/images/scam10.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,2,"[53.06680000000074,94.01680000000074]","[53.06680000000074,94.0168999999985]",,1,[54.55050000000001],[54.55060000000149],1,[95.48630000000074],[95.48630000000074],"[""legit_button""]",4.868489583,1.5026,0.052690972,2.3405,0.959895833,2.4225,0,1,1,3,1,resources/images/legit1.png,legit,1,0.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,3,"[53.06680000000074,94.01680000000074,131.88380000000075]","[53.06680000000074,94.0168999999985,131.88380000000075]",,1,[54.55050000000001],[54.55060000000149],2,"[95.48630000000074,135.34869999999927]","[95.48630000000074,135.34869999999927]","[""legit_button""]",2.870963542,2.5402,2.973394097,2.2556,0.026779514,2.1713,0,2,2,22,1,resources/images/legit17-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,577814,001,2025-04-17_16h25.36.307,SLSINC,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,4,"[53.06680000000074,94.01680000000074,131.88380000000075,146.4368999999985]","[53.06680000000074,94.0168999999985,131.88380000000075,146.4368999999985]",,2,"[54.55050000000001,147.75190000000225]","[54.55060000000149,147.75190000000225]",2,"[95.48630000000074,135.34869999999927]","[95.48630000000074,135.34869999999927]","[""scam_button""]",9.011588542,1.6029,0.103168403,1.8552,0.086067708,0.87,0,3,3,10,1,resources/images/scam7.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
