bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
5b84089d449ef2000114945c,1,[9.025700000047685],[9.02579999995232],0.329427083,-0.04296875,1,0,0,8.3171,button,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,space,2.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,space,4.8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,62.03125,4.3639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,6.9921875,8.5896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,space,8.1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,1,[54.80770000004768],[54.807799999952316],,1,[56.57860000014305],[56.57860000014305],0,[],[],"[""scam_button""]",7.955729167,2.8456,2.96875,3.5463,1.9140625,3.0547,0,0,0,10,1,resources/images/scam15.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,2,"[54.80770000004768,88.86829999995231]","[54.807799999952316,88.86829999995231]",,1,[56.57860000014305],[56.57860000014305],1,[90.6575],[90.6575],"[""legit_button""]",7.005208333,2.4837,4.0625,1.9734,3.919270833,2.6711,0,1,1,15,1,resources/images/legit16.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,3,"[54.80770000004768,88.86829999995231,133.96170000004767]","[54.807799999952316,88.86829999995231,133.96189999985694]",,2,"[56.57860000014305,137.45060000014306]","[56.57860000014305,137.45060000014306]",1,[90.6575],[90.6575],"[""scam_button""]",4.947916667,2.7559,3.932291667,3.5179,4.0234375,3.3461,0,2,2,22,1,resources/images/scam_24.png,scam,1,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,4,"[54.80770000004768,88.86829999995231,133.96170000004767,158.5155]","[54.807799999952316,88.86829999995231,133.96189999985694,158.51559999990462]",,3,"[56.57860000014305,137.45060000014306,159.85060000014306]","[56.57860000014305,137.45060000014306,159.85080000019073]",1,[90.6575],[90.6575],"[""scam_button""]",7.03125,2.3813,4.036458333,3.0422,5.963541667,4.4722,0,3,3,18,1,resources/images/scam_20.png,scam,1.45,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,5,"[54.80770000004768,88.86829999995231,133.96170000004767,158.5155,209.14420000004768]","[54.807799999952316,88.86829999995231,133.96189999985694,158.51559999990462,209.14439999985692]",,3,"[56.57860000014305,137.45060000014306,159.85060000014306]","[56.57860000014305,137.45060000014306,159.85080000019073]",2,"[90.6575,210.7997999999523]","[90.6575,210.7997999999523]","[""legit_button""]",7.916666667,2.6908,7.955729167,1.8761,4.010416667,2.4807,0,4,4,7,1,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,6,"[54.80770000004768,88.86829999995231,133.96170000004767,158.5155,209.14420000004768,238.6252000000477]","[54.807799999952316,88.86829999995231,133.96189999985694,158.51559999990462,209.14439999985692,238.6252000000477]",,4,"[56.57860000014305,137.45060000014306,159.85060000014306,240.066]","[56.57860000014305,137.45060000014306,159.85080000019073,240.0661000001431]",2,"[90.6575,210.7997999999523]","[90.6575,210.7997999999523]","[""scam_button""]",6.015625,2.2921,4.0625,1.8956,4.986979167,3.8236,0,5,5,14,1,resources/images/scam18.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,7,"[54.80770000004768,88.86829999995231,133.96170000004767,158.5155,209.14420000004768,238.6252000000477,273.5995999999046]","[54.807799999952316,88.86829999995231,133.96189999985694,158.51559999990462,209.14439999985692,238.6252000000477,273.5995999999046]",,5,"[56.57860000014305,137.45060000014306,159.85060000014306,240.066,275.32480000019075]","[56.57860000014305,137.45060000014306,159.85080000019073,240.0661000001431,275.3249000000954]",2,"[90.6575,210.7997999999523]","[90.6575,210.7997999999523]","[""scam_button""]",6.953125,2.3347,4.049479167,3.6908,4.973958333,1.9714,0,6,6,9,1,resources/images/legit_22.png,legit,1,0.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_21h14.03.994,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,8,"[54.80770000004768,88.86829999995231,133.96170000004767,158.5155,209.14420000004768,238.6252000000477,273.5995999999046,297.4847000000477]","[54.807799999952316,88.86829999995231,133.96189999985694,158.51559999990462,209.14439999985692,238.6252000000477,273.5995999999046,297.4847999999523]",,6,"[56.57860000014305,137.45060000014306,159.85060000014306,240.066,275.32480000019075,299.0917000000477]","[56.57860000014305,137.45060000014306,159.85080000019073,240.0661000001431,275.3249000000954,299.0917000000477]",2,"[90.6575,210.7997999999523]","[90.6575,210.7997999999523]","[""scam_button""]",8.033854167,1.8315,4.986979167,3.0944,4.010416667,2.0109,0,7,7,12,1,resources/images/scam17.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
