bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
,1,[25.793300000190733],[25.793400000095367],-0.072798147,-0.064219261,0,0,1,2.4873,button,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,space,2.2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,space,17.2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,68.11103992,4.2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,5.675919993,0.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,space,9.9028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,1,[79.87119999980926],[79.87119999980926],,0,[],[],1,[81.70260000038147],[81.7027000002861],"[""legit_button""]",4.963859229,3.0403,7.978557081,4.9406,7.997052963,2.7575,0,0,0,9,1,resources/images/legit_22.png,legit,1,0.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,2,"[79.87119999980926,99.15440000009536]","[79.87119999980926,99.1545]",,1,[100.55280000019073],[100.55290000009535],1,[81.70260000038147],[81.7027000002861],"[""scam_button""]",4.954611288,2.6256,4.954611288,0.0428,1.958408692,2.6096,0,1,1,20,1,resources/images/scam_30.png,scam,1.45,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,3,"[79.87119999980926,99.15440000009536,111.90440000009535]","[79.87119999980926,99.1545,111.90440000009535]",,2,"[100.55280000019073,113.40320000028609]","[100.55290000009535,113.40320000028609]",1,[81.70260000038147],[81.7027000002861],"[""scam_button""]",1.26484287,1.6613,1.26484287,0.0402,1.708724933,1.8953,0,2,2,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,4,"[79.87119999980926,99.15440000009536,111.90440000009535,126.82119999980925]","[79.87119999980926,99.1545,111.90440000009535,126.82119999980925]",,3,"[100.55280000019073,113.40320000028609,128.05210000038144]","[100.55290000009535,113.40320000028609,128.05210000038144]",1,[81.70260000038147],[81.7027000002861],"[""scam_button""]",1.902923551,1.1241,1.939913436,0.9069,2.245082335,4.6403,0,3,3,13,1,resources/images/legit15.jpg,legit,0.95,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,5,"[79.87119999980926,99.15440000009536,111.90440000009535,126.82119999980925,160.37759999990465]","[79.87119999980926,99.1545,111.90440000009535,126.82119999980925,160.37759999990465]",,3,"[100.55280000019073,113.40320000028609,128.05210000038144]","[100.55290000009535,113.40320000028609,128.05210000038144]",2,"[81.70260000038147,161.9582000002861]","[81.7027000002861,161.9582000002861]","[""legit_button""]",5.019344369,1.4498,5.019344369,0.0321,1.976903321,1.5487,0,4,4,7,1,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,6,"[79.87119999980926,99.15440000009536,111.90440000009535,126.82119999980925,160.37759999990465,169.15459999990463]","[79.87119999980926,99.1545,111.90440000009535,126.82119999980925,160.37759999990465,169.15469999980928]",,4,"[100.55280000019073,113.40320000028609,128.05210000038144,170.3862000002861]","[100.55290000009535,113.40320000028609,128.05210000038144,170.38640000009536]",2,"[81.70260000038147,161.9582000002861]","[81.7027000002861,161.9582000002861]","[""scam_button""]",7.682635496,4.2904,2.106369484,5.5575,1.958408692,2.1904,0,5,5,1,1,resources/images/scam9.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,7,"[79.87119999980926,99.15440000009536,111.90440000009535,126.82119999980925,160.37759999990465,169.15459999990463,196.35429999971387]","[79.87119999980926,99.1545,111.90440000009535,126.82119999980925,160.37759999990465,169.15469999980928,196.35440000009538]",,4,"[100.55280000019073,113.40320000028609,128.05210000038144,170.3862000002861]","[100.55290000009535,113.40320000028609,128.05210000038144,170.38640000009536]",3,"[81.70260000038147,161.9582000002861,197.70240000009537]","[81.7027000002861,161.9582000002861,197.7025]","[""legit_button""]",4.917621403,1.3797,4.982354485,2.325,4.982354485,1.481,0,6,6,15,1,resources/images/legit16.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h51.03.497,SLSIC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,8,"[79.87119999980926,99.15440000009536,111.90440000009535,126.82119999980925,160.37759999990465,169.15459999990463,196.35429999971387,220.24429999971392]","[79.87119999980926,99.1545,111.90440000009535,126.82119999980925,160.37759999990465,169.15469999980928,196.35440000009538,220.24440000009537]",,4,"[100.55280000019073,113.40320000028609,128.05210000038144,170.3862000002861]","[100.55290000009535,113.40320000028609,128.05210000038144,170.38640000009536]",4,"[81.70260000038147,161.9582000002861,197.70240000009537,222.99240000009536]","[81.7027000002861,161.9582000002861,197.7025,222.9925]","[""legit_button""]",5.000849114,1.3485,5.000849114,2.8384,2.356052616,1.6037,0,7,7,3,1,resources/images/legit_20.png,legit,0.9,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
