bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
505695498,1,[12.571299999952316],[12.571299999952316],-0.031128472,-0.063190104,1,0,0,5.8517,button,0,0,0,0,1,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,space,7.9616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,space,9.9339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,26.6359375,4.4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,,,3.961892361,11.0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,,,,,space,11.7838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,,,,,,,1,[78.81720000004768],[78.81739999997615],,0,[],[],1,[81.48319999992847],[81.48329999995232],"[""legit_button""]",2.992447917,4.1312,0.013671875,5.5297,0.013975694,3.8139,0,0,0,15,1,resources/images/legit8.png,legit,0.8,0.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,,,,,,,2,"[78.81720000004768,106.66870000004769]","[78.81739999997615,106.66880000007154]",,1,[108.53280000007153],[108.53290000009538],1,[81.48319999992847],[81.48329999995232],"[""scam_button""]",7.018576389,1.7325,0.018532986,2.9707,0.023654514,2.4812,0,1,1,16,1,resources/images/scam13.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,,,,,,,3,"[78.81720000004768,106.66870000004769,134.41860000002384]","[78.81739999997615,106.66880000007154,134.41860000002384]",,2,"[108.53280000007153,135.65070000004766]","[108.53290000009538,135.6508000000715]",1,[81.48319999992847],[81.48329999995232],"[""scam_button""]",8.000868056,2.8471,0.068055556,1.7659,0.068055556,2.1635,0,2,2,1,1,resources/images/scam_2.png,scam,0.9,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,485860,001,2025-04-14_19h09.57.812,SLSIC,2022.2.5,MacIntel,58.47953216,,,,,,,,,,,4,"[78.81720000004768,106.66870000004769,134.41860000002384,185.136]","[78.81739999997615,106.66880000007154,134.41860000002384,185.136]",,3,"[108.53280000007153,135.65070000004766,186.10040000009536]","[108.53290000009538,135.6508000000715,186.10040000009536]",1,[81.48319999992847],[81.48329999995232],"[""scam_button""]",6.017708333,1.6318,0.042317708,2.5805,0.983897569,2.9149,0,3,3,17,1,resources/images/scam10.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
