bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
706220549,1,[19.372200000047684],[19.372200000047684],0.036542339,-0.06847452,1,0,0,5.4279,button,0,0,0,0,1,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,space,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,space,3.2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,28.83099277,11.4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,8.996975806,6.9138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,space,11.9532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,1,[77.2412000000477],[77.24130000007155],,1,[79.19030000007153],[79.19030000007153],0,[],[],"[""scam_button""]",8.039531771,3.8522,4.8931104,3.3317,0.087944939,2.7358,0,0,0,16,1,resources/images/scam13.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,2,"[77.2412000000477,95.9914000000954]","[77.24130000007155,95.9914000000954]",,2,"[79.19030000007153,97.14030000007152]","[79.19030000007153,97.14040000009537]",0,[],[],"[""scam_button""]",9.942210095,1.2692,0.081340378,2.9481,0.051359149,2.4573,0,1,1,13,1,resources/images/legit6.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,3,"[77.2412000000477,95.9914000000954,121.45820000004768]","[77.24130000007155,95.9914000000954,121.45820000004768]",,2,"[79.19030000007153,97.14030000007152]","[79.19030000007153,97.14040000009537]",1,[122.35699999999997],[122.35699999999997],"[""legit_button""]",5.971913237,3.3315,9.9342151,2.3194,6.03617735,2.3818,0,2,2,20,1,resources/images/scam12.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,4,"[77.2412000000477,95.9914000000954,121.45820000004768,137.8417000000477]","[77.24130000007155,95.9914000000954,121.45820000004768,137.8417000000477]",,2,"[79.19030000007153,97.14030000007152]","[79.19030000007153,97.14040000009537]",2,"[122.35699999999997,138.9905]","[122.35699999999997,138.99060000002385]","[""legit_button""]",9.025132091,2.6023,9.89471809,5.942,8.962258412,13.4196,0,3,3,15,1,resources/images/legit8.png,legit,0.8,0.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,5,"[77.2412000000477,95.9914000000954,121.45820000004768,137.8417000000477,164.77520000004768]","[77.24130000007155,95.9914000000954,121.45820000004768,137.8417000000477,164.77520000004768]",,3,"[79.19030000007153,97.14030000007152,165.54080000007156]","[79.19030000007153,97.14040000009537,165.54080000007156]",2,"[122.35699999999997,138.9905]","[122.35699999999997,138.99060000002385]","[""scam_button""]",8.045397664,1.9807,0.077777392,3.5091,0.082991518,1.1231,0,4,4,6,1,resources/images/scam4.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,6,"[77.2412000000477,95.9914000000954,121.45820000004768,137.8417000000477,164.77520000004768,175.34199999999998]","[77.24130000007155,95.9914000000954,121.45820000004768,137.8417000000477,164.77520000004768,175.34199999999998]",,4,"[79.19030000007153,97.14030000007152,165.54080000007156,176.3577000000477]","[79.19030000007153,97.14040000009537,165.54080000007156,176.3577000000477]",2,"[122.35699999999997,138.9905]","[122.35699999999997,138.99060000002385]","[""scam_button""]",7.952673109,3.1632,1.022490267,1.8294,0.026939655,2.9402,0,5,5,1,1,resources/images/scam_2.png,scam,0.9,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,956309,001,2025-04-15_21h03.13.535,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,7,"[77.2412000000477,95.9914000000954,121.45820000004768,137.8417000000477,164.77520000004768,175.34199999999998,191.37560000002384]","[77.24130000007155,95.9914000000954,121.45820000004768,137.8417000000477,164.77520000004768,175.34199999999998,191.37560000002384]",,4,"[79.19030000007153,97.14030000007152,165.54080000007156,176.3577000000477]","[79.19030000007153,97.14040000009537,165.54080000007156,176.3577000000477]",3,"[122.35699999999997,138.9905,192.52429999995235]","[122.35699999999997,138.99060000002385,192.52429999995235]","[""legit_button""]",7.900531841,1.9808,6.012148915,2.4519,0.662367909,2.9468,0,6,6,5,1,resources/images/legit3.jpg,legit,1,0.73,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
