bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,19,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224]",,10,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075]",9,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075]","[""legit_button""]",5.794036187,0.4258,5.794036187,0.1443,5.794036187,0.1248,0,18,18,1,1,resources/images/scam_2.png,scam,0.9,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,20,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926]",,11,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]",9,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075]","[""scam_button""]",4.006381565,0.4102,4.006381565,0.1443,4.006381565,0.1274,0,19,19,11,1,resources/images/legit4-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,21,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149]",,11,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]",10,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851]","[""legit_button""]",6.313753255,0.4446,6.313753255,0.1449,6.313753255,0.145,0,20,20,17,1,resources/images/scam10.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,22,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149,58.24280000000075]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149,58.242900000002244]",,11,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]",11,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851]","[""legit_button""]",6.686353895,0.4601,6.686353895,0.1433,6.686353895,0.1434,0,21,21,18,1,resources/images/legit10-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,23,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149,58.24280000000075,60.14050000000001]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149,58.242900000002244,60.14060000000149]",,11,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926]",12,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[""legit_button""]",6.355818685,0.5265,6.355818685,0.159,6.355818685,0.1261,0,22,22,22,1,resources/images/legit17-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,24,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149,58.24280000000075,60.14050000000001,62.073199999999254]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149,58.242900000002244,60.14060000000149,62.073199999999254]",,12,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765]",12,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[""scam_button""]",4.513595242,0.4277,4.513595242,0.1434,4.513595242,0.1296,0,23,23,4,1,resources/images/legit2.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[75.6376000000015],[75.63769999999926],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,3.930802409,4.8041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[85.54599999999999],[85.54599999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,4.840824382,1.1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[88.22670000000298],[88.22670000000298],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,4.76609904,0.9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,space,0.1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,25,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149,58.24280000000075,60.14050000000001,62.073199999999254,92.25269999999925]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149,58.242900000002244,60.14060000000149,62.073199999999254,92.25269999999925]",,13,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.8508999999985]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.851]",12,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[""scam_button""]",4.20149943,0.5117,4.20149943,0.3595,4.20149943,0.1914,,,,,,resources/images/legit13.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,26,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149,58.24280000000075,60.14050000000001,62.073199999999254,92.25269999999925,95.21810000000148]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149,58.242900000002244,60.14060000000149,62.073199999999254,92.25269999999925,95.21810000000148]",,14,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.8508999999985,95.715]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.851,95.71509999999776]",12,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926]","[""scam_button""]",4.125549316,0.4773,4.125549316,0.1776,4.125549316,0.1113,,,,,,resources/images/legit11.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,27,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149,58.24280000000075,60.14050000000001,62.073199999999254,92.25269999999925,95.21810000000148,97.15030000000074]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149,58.242900000002244,60.14060000000149,62.073199999999254,92.25269999999925,95.21810000000148,97.15030000000074]",,14,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.8508999999985,95.715]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.851,95.71509999999776]",13,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926,97.64680000000074]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926,97.64680000000074]","[""legit_button""]",5.915492757,0.4321,5.915492757,0.1483,5.915492757,0.131,,,,,,resources/images/scam15.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,321859,001,2025-03-05_21h55.16.790,SLSIC,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,28,"[10.489499999999998,12.855199999999256,15.186199999999259,17.602100000001492,23.68080000000075,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.606500000000004,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.7436000000015,56.47610000000149,58.24280000000075,60.14050000000001,62.073199999999254,92.25269999999925,95.21810000000148,97.15030000000074,101.14730000000074]","[10.489600000001493,12.855199999999256,15.186199999999259,17.602100000001492,23.68090000000224,25.77940000000224,27.711600000001496,29.610699999999255,32.50880000000075,34.357699999999255,36.60660000000149,38.455100000001494,40.45330000000075,42.202000000000005,44.01780000000075,46.58310000000149,48.38119999999926,50.163500000000006,52.87840000000224,54.74369999999926,56.47610000000149,58.242900000002244,60.14060000000149,62.073199999999254,92.25269999999925,95.21810000000148,97.15030000000074,101.14740000000224]",,15,"[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97339999999851,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.8508999999985,95.715,101.7618999999985]","[11.087599999997769,13.45330000000075,18.166399999998518,24.27959999999777,28.19430000000075,32.97350000000001,44.81639999999852,47.030399999998515,48.863099999997765,50.81130000000075,55.20819999999926,62.553599999997765,92.851,95.71509999999776,101.762]",13,"[16.08380000000075,26.310800000000746,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926,97.64680000000074]","[16.083899999998515,26.31089999999851,30.174399999998514,35.20539999999851,37.086599999997766,39.18509999999777,40.951399999998515,42.68330000000075,53.41030000000075,56.94039999999851,58.72239999999851,60.60419999999926,97.64680000000074]","[""scam_button""]",3.748887126,0.4389,3.748887126,0.125,3.748887126,0.1404,,,,,,resources/images/scam_30.png,scam,1.45,0.6,0,0,,,,,,,,,,,,0,3,3,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
