bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
105868151,1,[12.617200000000182],[12.617200000000182],0.311111111,-0.080555556,1,0,0,12.5276,button,0,0,0,0,1,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,space,7.6938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,space,11.6073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,10.66666667,6.7777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,8.953703704,6.9249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,space,16.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,1,[95.00240000000038],[95.00250000000001],,0,[],[],1,[97.48330000000077],[97.48330000000077],"[""legit_button""]",5.009259259,4.6768,7,3.6928,2.972222222,4.0328,0,0,0,21,1,resources/images/legit14-EDIT.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,2,"[95.00240000000038,136.12190000000038]","[95.00250000000001,136.12190000000038]",,0,[],[],2,"[97.48330000000077,136.88559999999967]","[97.48330000000077,136.88559999999967]","[""legit_button""]",9.009259259,5.3338,7.018518519,2.9209,7.953703704,2.6394,0,1,1,12,1,resources/images/legit5-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,3,"[95.00240000000038,136.12190000000038,171.0099000000004]","[95.00250000000001,136.12190000000038,171.0099000000004]",,1,[171.67939999999948],[171.67939999999948],2,"[97.48330000000077,136.88559999999967]","[97.48330000000077,136.88559999999967]","[""scam_button""]",7.101851852,2.2442,6.851851852,2.1013,1,2.6433,0,2,2,18,1,resources/images/legit10-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,4,"[95.00240000000038,136.12190000000038,171.0099000000004,198.08380000000074]","[95.00250000000001,136.12190000000038,171.0099000000004,198.08380000000074]",,2,"[171.67939999999948,198.86210000000057]","[171.67939999999948,198.86210000000057]",2,"[97.48330000000077,136.88559999999967]","[97.48330000000077,136.88559999999967]","[""scam_button""]",7.037037037,2.3171,5.018518519,2.8101,0.055555556,1.8313,0,3,3,6,1,resources/images/scam4.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,5,"[95.00240000000038,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114]","[95.00250000000001,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114]",,3,"[171.67939999999948,198.86210000000057,233.69179999999983]","[171.67939999999948,198.86210000000057,233.69189999999946]",2,"[97.48330000000077,136.88559999999967]","[97.48330000000077,136.88559999999967]","[""scam_button""]",6,1.3597,8.101851852,3.3768,1.87037037,2.5035,0,4,4,19,1,resources/images/scam_11.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,6,"[95.00240000000038,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114,278.08980000000076]","[95.00250000000001,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114,278.0899000000004]",,4,"[171.67939999999948,198.86210000000057,233.69179999999983,278.69379999999984]","[171.67939999999948,198.86210000000057,233.69189999999946,278.69379999999984]",2,"[97.48330000000077,136.88559999999967]","[97.48330000000077,136.88559999999967]","[""scam_button""]",6.953703704,2.4316,5,2.5635,0.018518519,5.6088,0,5,5,23,1,resources/images/scam14-EDIT.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,7,"[95.00240000000038,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114,278.08980000000076,297.3067000000011]","[95.00250000000001,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114,278.0899000000004,297.3067000000011]",,5,"[171.67939999999948,198.86210000000057,233.69179999999983,278.69379999999984,298.0607000000002]","[171.67939999999948,198.86210000000057,233.69189999999946,278.69379999999984,298.06079999999986]",2,"[97.48330000000077,136.88559999999967]","[97.48330000000077,136.88559999999967]","[""scam_button""]",9.935185185,1.018,7.018518519,2.916,0.027777778,4.0616,0,6,6,16,1,resources/images/scam13.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,957670,001,2025-04-15_17h28.07.090,SLSIC,2022.2.5,Win32,20.66115702,,,,,,,,,,,8,"[95.00240000000038,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114,278.08980000000076,297.3067000000011,354.1828000000007]","[95.00250000000001,136.12190000000038,171.0099000000004,198.08380000000074,233.11320000000114,278.0899000000004,297.3067000000011,354.18290000000036]",,5,"[171.67939999999948,198.86210000000057,233.69179999999983,278.69379999999984,298.0607000000002]","[171.67939999999948,198.86210000000057,233.69189999999946,278.69379999999984,298.06079999999986]",3,"[97.48330000000077,136.88559999999967,355.19000000000005]","[97.48330000000077,136.88559999999967,355.19000000000005]","[""legit_button""]",3.916666667,2.2907,1.935185185,4.1742,0.083333333,2.4913,0,7,7,22,1,resources/images/legit17-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
