bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,15,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616]",,14,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095]",1,[58.06010000002384],[58.06010000002384],"[""scam_button""]",3.817968072,0.6756,3.817968072,0.2233,3.817968072,0.2284,0,14,14,13,1,resources/images/legit6.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,16,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616]",,15,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617]",1,[58.06010000002384],[58.06010000002384],"[""scam_button""]",4.162946913,0.5667,4.162946913,0.183,4.162946913,0.2158,0,15,15,12,1,resources/images/legit5-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,17,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595]",,16,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385]",1,[58.06010000002384],[58.06010000002384],"[""scam_button""]",4.099395074,0.5499,4.099395074,0.1904,4.099395074,0.2225,0,16,16,18,1,resources/images/legit10-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,18,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575]",,17,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808]",1,[58.06010000002384],[58.06010000002384],"[""scam_button""]",3.917865668,0.5316,3.917865668,0.2161,3.917865668,0.248,0,17,17,9,1,resources/images/scam6.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,19,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808]",,18,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808]",1,[58.06010000002384],[58.06010000002384],"[""scam_button""]",5.219960531,0.6821,5.219960531,0.2161,5.219960531,0.2145,0,18,18,8,1,resources/images/legit9-EDIT.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,20,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807]",,18,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""legit_button""]",5.968728299,0.5827,5.966149224,0.2002,5.966149224,0.1802,0,19,19,4,1,resources/images/legit2.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,21,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101]",,19,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.947834608,0.5716,3.947834608,0.1882,3.947834608,0.2017,0,20,20,19,1,resources/images/scam_11.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,22,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808]",,20,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.952896457,0.5553,3.952896457,0.172,3.952896457,0.1996,0,21,21,5,1,resources/images/legit3.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,23,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999]",,21,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",4.076169162,0.6595,4.076169162,0.1808,4.076169162,0.1829,0,22,22,6,1,resources/images/scam4.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,24,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947]",,22,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.866806369,0.5947,3.866806369,0.1923,3.866806369,0.2033,0,23,23,22,1,resources/images/legit17-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[139.99689999997614],[139.99699999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,4.009512668,2.2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[151.60999999999999],[151.60999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,3.888956028,1.1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[161.0373000000119],[161.0373000000119],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,4.211331516,1.0939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,space,0.2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,25,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465]",,23,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",4.179699707,0.5364,4.179699707,0.249,4.179699707,0.536,,,,,,resources/images/legit_30.png,legit,1,0.85,0,0,,,,,,,,,,,,0,0,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,609289,001,2025-02-19_16h01.55.134,SLSIC,2022.2.5,MacIntel,59.17159763,,,,,,,,,,,26,"[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160699999988076,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29469999998807,75.886,81.37069999998809,84.96880000001192,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55760000002385,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73780000001193]","[39.094199999988085,42.62989999997616,45.51389999997617,48.776,57.160800000011925,60.08160000002385,63.60360000002384,66.72,69.65189999997617,73.29480000001192,75.88610000002384,81.37069999998809,84.96889999997617,87.64610000002384,90.22789999997616,93.05489999997616,95.595,99.2575,102.02369999998808,104.55769999998807,107.101,113.26519999998808,115.64099999999999,118.947,165.6465,171.73789999997615]",,24,"[39.773500000000006,43.244600000023844,46.16250000000001,49.33460000002384,61.22430000001192,64.20139999997616,67.32260000002384,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57160000002385,108.22260000002385,113.89699999999998,116.21560000002383,120.04349999999998,166.71160000002385,172.3178000000119]","[39.773500000000006,43.244600000023844,46.16250000000001,49.33469999998809,61.22430000001192,64.20139999997616,67.32269999998809,70.40060000002384,73.87689999997616,76.68460000002385,82.419,85.52569999998808,88.21630000001193,90.8095,93.50339999997617,96.16010000002385,99.97269999998808,102.57169999998808,108.22260000002385,113.89710000002383,116.21569999998808,120.04349999999998,166.71160000002385,172.3178000000119]",2,"[58.06010000002384,105.18830000001192]","[58.06010000002384,105.18830000001192]","[""scam_button""]",3.81738756,0.7994,3.81738756,0.1989,3.81738756,0.2233,,,,,,resources/images/scam_24.png,scam,1,0.8,0,0,,,,,,,,,,,,0,1,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
