bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
206285086,1,[12.253099999964242],[12.253099999964242],0.017478299,-0.081484375,1,0,0,2.3221,button,0,0,0,0,1,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,space,19.9963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,space,13.7024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,56.22708333,3.0493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,8.932291667,6.6153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,space,9.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,,,1,[73.81769999998806],[73.81769999998806],,0,[],[],1,[77.58309999996423],[77.58319999998808],"[""legit_button""]",5.959678819,1.8304,2.075173611,2.7812,2.033940972,2.1028,0,0,0,2,1,resources/images/scam3.png,scam,1.2,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,,,2,"[73.81769999998806,98.36839999997616]","[73.81769999998806,98.36850000000001]",,1,[99.6505],[99.6505],1,[77.58309999996423],[77.58319999998808],"[""scam_button""]",4.992578125,1.6302,1.92734375,1.7986,1.992925347,1.203,0,1,1,21,1,resources/images/legit14-EDIT.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,,,3,"[73.81769999998806,98.36839999997616,112.88519999998809]","[73.81769999998806,98.36850000000001,112.88530000001194]",,1,[99.6505],[99.6505],2,"[77.58309999996423,113.73400000000002]","[77.58319999998808,113.73400000000002]","[""legit_button""]",7.949913194,1.8821,6.980598958,1.3826,6.881640625,1.3313,0,2,2,6,1,resources/images/scam4.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,,,4,"[73.81769999998806,98.36839999997616,112.88519999998809,131.35239999997617]","[73.81769999998806,98.36850000000001,112.88530000001194,131.35239999997617]",,1,[99.6505],[99.6505],3,"[77.58309999996423,113.73400000000002,131.88459999996428]","[77.58319999998808,113.73400000000002,131.88459999996428]","[""legit_button""]",6.183116319,0.9816,3.959809028,3.481,3.959809028,1.7367,0,3,3,22,1,resources/images/legit17-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,,,5,"[73.81769999998806,98.36839999997616,112.88519999998809,131.35239999997617,144.61950000000002]","[73.81769999998806,98.36850000000001,112.88530000001194,131.35239999997617,144.61950000000002]",,1,[99.6505],[99.6505],4,"[77.58309999996423,113.73400000000002,131.88459999996428,145.6016999999881]","[77.58319999998808,113.73400000000002,131.88459999996428,145.6016999999881]","[""legit_button""]",6.049913194,0.5984,1.915060764,2.4638,1.926171875,0.8697,0,4,4,19,1,resources/images/scam_11.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,195725,001,2025-04-14_19h35.28.275,SLSIC,2022.2.5,MacIntel,59.88023952,,,,,,,,,,,6,"[73.81769999998806,98.36839999997616,112.88519999998809,131.35239999997617,144.61950000000002,171.63689999997615]","[73.81769999998806,98.36850000000001,112.88530000001194,131.35239999997617,144.61950000000002,171.63689999997615]",,1,[99.6505],[99.6505],5,"[77.58309999996423,113.73400000000002,131.88459999996428,145.6016999999881,172.15259999996425]","[77.58319999998808,113.73400000000002,131.88459999996428,145.6016999999881,172.15259999996425]","[""legit_button""]",5.978776042,1.0473,5.212456597,0.9984,4.932769097,0.9704,0,5,5,17,1,resources/images/scam10.jpg,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
