bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
506187230,1,[4.4580000000000055],[4.4580000000000055],0.310638062,-0.07015625,1,0,0,4.3874,button,0,0,0,0,1,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,space,3.2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,space,2.8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,16.08377423,10.4472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,,,8.05363362,7.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,,,,,space,3.6332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,,,,,,,1,[42.603800000011915],[42.603800000011915],,0,[],[],1,[43.900300000011924],[43.900300000011924],"[""legit_button""]",5.038813126,1.8981,5.119363993,4.0393,6.021554929,4.1974,0,0,0,23,1,resources/images/scam_22.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,,,,,,,2,"[42.603800000011915,61.703800000011924]","[42.603800000011915,61.703800000011924]",,1,[62.702300000011924],[62.702300000011924],1,[43.900300000011924],[43.900300000011924],"[""scam_button""]",4.994239524,1.7486,4.994239524,1.1974,2.926342759,2.2392,0,1,1,7,1,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,,,,,,,3,"[42.603800000011915,61.703800000011924,73.75409999996423]","[42.603800000011915,61.703800000011924,73.75419999998807]",,1,[62.702300000011924],[62.702300000011924],2,"[43.900300000011924,74.80219999998809]","[43.900300000011924,74.80219999998809]","[""legit_button""]",6.983973292,1.8302,8.087382204,3.6893,6.98853678,3.6641,0,2,2,16,1,resources/images/legit_30.png,legit,1,0.85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,850855,001,2025-04-15_14h22.50.315,SLSIC2,2022.2.5,MacIntel,58.13953488,,,,,,,,,,,4,"[42.603800000011915,61.703800000011924,73.75409999996423,93.38789999997617]","[42.603800000011915,61.703800000011924,73.75419999998807,93.38799999999999]",,2,"[62.702300000011924,94.13619999998807]","[62.702300000011924,94.13630000001191]",2,"[43.900300000011924,74.80219999998809]","[43.900300000011924,74.80219999998809]","[""scam_button""]",4.97540187,2.8145,6.959404747,1.1895,7.018836217,2.8725,0,3,3,4,1,resources/images/legit_19.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
