bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
106226511,1,[4.008800000071524],[4.008800000071524],-0.071715969,-0.078694209,1,0,0,0.9185,button,0,0,0,0,1,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,space,10.1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,space,11.8207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,37.90200918,3.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,,,8.251920537,5.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,,,,,space,5.3179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,1,[47.60799999999999],[47.60810000002384],,1,[50.44039999997616],[50.44049999999999],0,[],[],"[""scam_button""]",6.179652739,1.6456,8.091499235,2.6302,7.89762062,3.0462,0,0,0,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,2,"[47.60799999999999,68.35860000002383]","[47.60810000002384,68.35870000004768]",,2,"[50.44039999997616,70.87370000004768]","[50.44049999999999,70.87380000007153]",0,[],[],"[""scam_button""]",8.068557077,1.5149,6.043390225,1.4982,2.947458982,2.247,0,1,1,10,1,resources/images/scam15.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,3,"[47.60799999999999,68.35860000002383,155.72539999997616]","[47.60810000002384,68.35870000004768,155.7255]",,2,"[50.44039999997616,70.87370000004768]","[50.44049999999999,70.87380000007153]",1,[157.10810000002382],[157.10810000002382],"[""legit_button""]",5.028069383,1.5137,6.997314725,1.447,5.991509664,1.8651,0,2,2,13,1,resources/images/legit15.jpg,legit,0.95,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,196957,001,2025-04-17_18h00.43.422,SLSIC2,2022.2.5,MacIntel,60.24096386,,,,,,,,,,,4,"[47.60799999999999,68.35860000002383,155.72539999997616,179.85970000004767]","[47.60810000002384,68.35870000004768,155.7255,179.85970000004767]",,2,"[50.44039999997616,70.87370000004768]","[50.44049999999999,70.87380000007153]",2,"[157.10810000002382,180.9915]","[157.10810000002382,180.99160000002382]","[""legit_button""]",5.076691115,2.0984,5.076691115,0.9812,4.070364641,1.3985,0,3,3,7,1,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
