bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
6612e46c8c6aa66c76c47451,1,[22.47269999998808],[22.472800000011922],0.307407379,-0.086111104,1,0,0,22.2869,button,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,space,47.6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,space,32.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,29.44444444,20.7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,5.972222222,9.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,space,13.7418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,1,[217.38559999996423],[217.38569999998808],,0,[],[],1,[220.6002000000477],[220.6003000000119],"[""legit_button""]",8.027777495,2.9058,0.018518589,4.6378,0.037037178,4.1806,0,0,0,23,1,resources/images/scam_22.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,2,"[217.38559999996423,296.24]","[217.38569999998808,296.24009999996423]",,1,[297.4548000000119],[297.45489999997613],1,[220.6002000000477],[220.6003000000119],"[""scam_button""]",9.953703704,5.3961,5,6.1361,0,3.8803,0,1,1,12,1,resources/images/scam17.png,scam,0.8,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,3,"[217.38559999996423,296.24,352.2645]","[217.38569999998808,296.24009999996423,352.2645]",,1,[297.4548000000119],[297.45489999997613],2,"[220.6002000000477,354.2125]","[220.6003000000119,354.2125]","[""legit_button""]",8.97222307,4.27,6.962963387,3.3878,3.000000141,9.9374,0,2,2,22,1,resources/images/scam_24.png,scam,1,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,4,"[217.38559999996423,296.24,352.2645,401.2395]","[217.38569999998808,296.24009999996423,352.2645,401.23959999996424]",,2,"[297.4548000000119,403.40469999998805]","[297.45489999997613,403.4048000000119]",2,"[220.6002000000477,354.2125]","[220.6003000000119,354.2125]","[""scam_button""]",9.962963528,3.5371,0.009259471,4.0725,0.009259471,0.5419,0,3,3,6,1,resources/images/legit13.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,5,"[217.38559999996423,296.24,352.2645,401.2395,421.6415999999642]","[217.38569999998808,296.24009999996423,352.2645,401.23959999996424,421.6415999999642]",,3,"[297.4548000000119,403.40469999998805,422.98469999998804]","[297.45489999997613,403.4048000000119,422.9848000000119]",2,"[220.6002000000477,354.2125]","[220.6003000000119,354.2125]","[""scam_button""]",9.97222194,2.5947,0.074074003,6.2866,0.046296296,0.5544,0,4,4,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_18h42.03.106,SLSINC2_O,2022.2.5,Win32,59.88023952,,,,,,,,,,,6,"[217.38559999996423,296.24,352.2645,401.2395,421.6415999999642,479.7607999999523]","[217.38569999998808,296.24009999996423,352.2645,401.23959999996424,421.6415999999642,479.7607999999523]",,3,"[297.4548000000119,403.40469999998805,422.98469999998804]","[297.45489999997613,403.4048000000119,422.9848000000119]",3,"[220.6002000000477,354.2125,481.2251000000238]","[220.6003000000119,354.2125,481.2251000000238]","[""legit_button""]",9.009259542,1.7388,0.009259471,3.4878,0.009259471,1.0562,0,5,5,3,1,resources/images/legit_20.png,legit,0.9,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
