bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
66ac145b55e2055063cd4079,1,[9.313600000023861],[9.313700000047682],0.3125,-0.0703125,1,0,0,9.0375,button,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,space,7.6827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,space,15.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,99.53125,6.3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,8.723958333,4.5901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,space,10.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,1,[124.34530000007152],[124.34539999997617],,1,[129.68760000002382],[129.68770000004767],0,[],[],"[""scam_button""]",8.385416667,1.2479,9.270833333,1.934,8.268229167,1.3808,0,0,0,22,1,resources/images/scam_24.png,scam,1,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,2,"[124.34530000007152,173.56560000002384]","[124.34539999997617,173.56560000002384]",,1,[129.68760000002382],[129.68770000004767],1,[175.4435],[175.4435],"[""legit_button""]",9.583333333,1.1437,8.177083333,1.2899,8.854166667,0.9677,0,1,1,23,1,resources/images/scam_22.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,3,"[124.34530000007152,173.56560000002384,239.11939999997614]","[124.34539999997617,173.56560000002384,239.11939999997614]",,2,"[129.68760000002382,240.74870000004768]","[129.68770000004767,240.74870000004768]",1,[175.4435],[175.4435],"[""scam_button""]",9.8046875,34.7758,8.723958333,0.5703,7.447916667,0.8014,0,2,2,6,1,resources/images/legit13.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,4,"[124.34530000007152,173.56560000002384,239.11939999997614,303.9078999999761]","[124.34539999997617,173.56560000002384,239.11939999997614,303.9078999999761]",,2,"[129.68760000002382,240.74870000004768]","[129.68770000004767,240.74870000004768]",2,"[175.4435,305.0036999999285]","[175.4435,305.0036999999285]","[""legit_button""]",9.205729167,1.0049,9.375,1.1363,7.786458333,0.5968,0,3,3,2,1,resources/images/legit11.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,5,"[124.34530000007152,173.56560000002384,239.11939999997614,303.9078999999761,348.6653999999761]","[124.34539999997617,173.56560000002384,239.11939999997614,303.9078999999761,348.6653999999761]",,2,"[129.68760000002382,240.74870000004768]","[129.68770000004767,240.74870000004768]",3,"[175.4435,305.0036999999285,349.5778999999761]","[175.4435,305.0036999999285,349.5778999999761]","[""legit_button""]",8.815104167,0.9515,7.200520833,1.0103,8.841145833,0.929,0,4,4,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,6,"[124.34530000007152,173.56560000002384,239.11939999997614,303.9078999999761,348.6653999999761,369.6286000000238]","[124.34539999997617,173.56560000002384,239.11939999997614,303.9078999999761,348.6653999999761,369.6286000000238]",,3,"[129.68760000002382,240.74870000004768,371.17499999999995]","[129.68770000004767,240.74870000004768,371.17499999999995]",3,"[175.4435,305.0036999999285,349.5778999999761]","[175.4435,305.0036999999285,349.5778999999761]","[""scam_button""]",9.21875,1.2886,7.174479167,1.3553,8.4375,0.7718,0,5,5,8,1,resources/images/legit_23.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,2025-05-08_19h31.29.926,SLSINC2_O,2022.2.5,Win32,60.24096386,,,,,,,,,,,7,"[124.34530000007152,173.56560000002384,239.11939999997614,303.9078999999761,348.6653999999761,369.6286000000238,392.88989999997614]","[124.34539999997617,173.56560000002384,239.11939999997614,303.9078999999761,348.6653999999761,369.6286000000238,392.88989999997614]",,3,"[129.68760000002382,240.74870000004768,371.17499999999995]","[129.68770000004767,240.74870000004768,371.17499999999995]",4,"[175.4435,305.0036999999285,349.5778999999761,393.66949999999997]","[175.4435,305.0036999999285,349.5778999999761,393.6696000000238]","[""legit_button""]",9.075520833,1.2522,7.669270833,0.8139,9.869791667,0.782,0,6,6,21,1,resources/images/scam_23.png,scam,1,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
